DATE;Temperature °C;Humidity %;WindDirection °;WindSpeed m/s;Pressure hPa;LowClouds %;MediumClouds %;HighClouds %;Fog %;WindGust m/s;DewPointTemperature °C;Cloudiness %;Precipitation mm;DirectSunPower kW/m²;DiffuseSunPower kW/m²;SunAltitude °;SunAzimuth °;DirectSunPowerVertical kW/m²
27-02-2022 16:00:00;"4,70";72;"161,30";"2,60";"1.038,30";"15,80";0;0;0;"6,70";0;"15,80";0;"0,08";"0,03";"8,43";"241,89";"0,52"
27-02-2022 17:00:00;"3,90";"77,10";"161,80";"2,70";1.038;"30,60";0;0;0;"5,80";"0,10";"30,60";0;"0,01";"0,01";"0,93";"254,57";"0,34"
27-02-2022 18:00:00;"2,10";87;"150,20";"1,50";"1.038,30";"25,30";0;0;0;"4,90";0;"25,30";0;0;0;0;0;0
27-02-2022 19:00:00;"2,10";"97,60";"160,80";"2,40";"1.038,50";"54,90";0;0;"0,80";5;"1,60";"54,90";0;0;0;0;0;0
27-02-2022 20:00:00;"1,30";"98,80";"153,20";3;"1.038,20";100;0;"1,90";100;"6,90";1;100;0;0;0;0;0;0
27-02-2022 21:00:00;"1,40";"98,90";"155,70";"2,80";"1.038,50";100;0;"0,10";"97,60";"6,50";"1,10";100;0;0;0;0;0;0
27-02-2022 22:00:00;"1,10";"98,80";"152,40";3;"1.038,40";100;0;0;"15,70";"6,10";"0,80";100;0;0;0;0;0;0
27-02-2022 23:00:00;"0,20";"98,40";"153,50";"3,10";"1.037,70";100;0;0;"5,50";"6,50";"-0,10";100;0;0;0;0;0;0
28-02-2022 00:00:00;"-0,20";"98,40";"155,70";3;"1.037,80";"98,20";0;0;6;"6,40";"-0,60";"98,20";0;0;0;0;0;0
28-02-2022 01:00:00;"-0,60";"94,80";164;"2,70";"1.037,70";"90,80";0;0;0;"6,30";"-1,50";"90,80";0;0;0;0;0;0
28-02-2022 02:00:00;"-0,90";"96,10";"174,70";"2,50";"1.037,40";"88,50";0;0;"0,20";"5,60";"-1,60";"88,50";0;0;0;0;0;0
28-02-2022 03:00:00;"-0,50";"97,10";"182,10";3;"1.036,90";"87,30";0;0;"0,40";6;"-1,10";"87,30";0;0;0;0;0;0
28-02-2022 04:00:00;"-0,20";"96,60";"202,40";"2,60";"1.036,20";"88,20";0;0;"0,20";"6,10";"-0,90";"88,30";0;0;0;0;0;0
28-02-2022 05:00:00;"-1,30";"98,50";"126,90";1;"1.035,50";"86,90";0;0;"1,60";"4,80";"-1,70";"87,10";0;0;0;0;0;0
28-02-2022 06:00:00;"-1,80";"99,20";"136,70";"0,80";"1.035,60";"96,30";0;0;"21,20";"1,90";"-2,10";"96,30";0;0;0;"-5,47";"96,05";0
28-02-2022 07:00:00;"-1,10";99;"152,10";"1,70";"1.035,90";100;0;0;100;"3,60";"-1,40";100;0;"0,01";"0,01";"2,96";"108,42";"0,24"
28-02-2022 08:00:00;"-1,30";99;146;"2,30";"1.036,20";100;0;0;100;"4,80";"-1,70";100;0;"0,07";"0,07";"10,45";"121,25";"0,37"
28-02-2022 09:00:00;"-0,60";"99,10";"152,90";"2,80";"1.036,60";100;0;0;"96,60";"5,90";"-0,90";100;0;"0,14";"0,08";"17,07";"134,94";"0,44"
28-02-2022 10:00:00;"1,50";"96,80";157;"3,30";"1.036,60";100;0;"6,80";"0,80";"6,90";"0,90";100;0;"0,20";"0,10";"22,22";"149,74";"0,49"
28-02-2022 11:00:00;"3,30";"95,30";"158,90";"3,20";"1.036,40";"84,70";0;31;"0,40";"7,30";"2,50";"88,50";0;"0,23";"0,14";"25,43";"165,60";"0,48"
28-02-2022 12:00:00;"5,90";"83,80";"177,30";"3,50";"1.036,10";"41,80";0;"16,40";0;"7,50";"3,30";"52,90";0;"0,29";"0,11";"26,35";"182,09";"0,58"
28-02-2022 13:00:00;"6,90";73;"182,20";"3,80";"1.035,90";"2,10";0;"7,30";0;"8,60";"2,30";"9,30";0;"0,32";"0,05";"24,86";"198,50";"0,68"
28-02-2022 14:00:00;"6,60";"66,80";"178,60";"4,40";"1.035,80";1;0;"0,30";0;"9,60";"0,70";"1,20";0;"0,28";"0,07";"21,15";"214,13";"0,72"
28-02-2022 15:00:00;"6,30";"67,30";"173,40";"4,50";"1.035,60";"0,10";0;0;0;"9,80";"0,50";"0,10";0;"0,20";"0,06";"15,60";"228,66";"0,70"
28-02-2022 16:00:00;"5,60";"68,30";"167,60";"4,60";"1.035,40";0;0;0;0;"9,90";0;0;0;"0,09";"0,03";"8,73";"242,12";"0,56"
28-02-2022 17:00:00;"4,50";"66,90";"164,80";"4,80";"1.034,90";0;0;0;0;"10,20";"-1,30";0;0;"0,01";"0,01";"1,19";"254,82";"0,39"
28-02-2022 18:00:00;"3,70";"73,30";"163,10";4;"1.034,70";0;0;0;0;"9,80";"-0,80";0;0;0;0;0;0;0
28-02-2022 19:00:00;3;"75,90";"164,50";4;"1.034,80";0;0;0;0;"8,20";-1;0;0;0;0;0;0;0
28-02-2022 20:00:00;"2,80";"74,30";"166,50";"4,60";"1.034,40";0;0;"3,50";0;"9,60";"-1,50";"3,50";0;0;0;0;0;0
28-02-2022 21:00:00;"2,70";"75,60";"174,90";"4,60";1.034;0;0;"4,60";0;"9,90";"-1,40";"4,60";0;0;0;0;0;0
28-02-2022 22:00:00;"2,50";"77,80";"179,70";"4,60";"1.033,80";0;0;"0,10";0;"9,50";"-1,10";"0,10";0;0;0;0;0;0
28-02-2022 23:00:00;"2,50";"78,50";"177,80";"4,60";"1.033,50";0;0;0;0;"9,50";-1;0;0;0;0;0;0;0
01-03-2022 00:00:00;"2,50";"77,20";"181,70";"4,40";"1.033,40";0;0;"12,10";0;"9,30";"-1,30";"12,10";0;0;0;0;0;0
01-03-2022 01:00:00;"2,20";"77,80";181;"4,40";"1.033,20";0;0;0;0;9;"-1,50";0;0;0;0;0;0;0
01-03-2022 02:00:00;2;"77,40";"179,70";"4,30";"1.033,10";0;0;0;0;"9,70";"-1,70";0;0;0;0;0;0;0
01-03-2022 03:00:00;"1,90";"77,20";"183,50";"4,80";"1.032,70";0;0;0;0;"9,70";"-1,90";0;0;0;0;0;0;0
01-03-2022 04:00:00;"1,60";"78,20";"182,40";"4,70";"1.032,50";0;0;0;0;"9,90";-2;0;0;0;0;0;0;0
01-03-2022 05:00:00;"1,40";"74,50";"184,30";4;"1.032,40";0;0;0;0;10;"-2,90";"0,10";0;0;0;0;0;0
01-03-2022 06:00:00;"1,20";"76,20";"183,30";"3,80";"1.032,10";0;0;"0,10";0;"8,10";"-2,80";"0,10";0;0;0;"-5,13";"95,87";0
01-03-2022 07:00:00;1;"74,50";"183,50";"3,10";"1.032,10";0;0;"4,40";0;"7,90";"-3,20";"4,50";0;"0,02";"0,02";"3,28";"108,26";"0,37"
01-03-2022 08:00:00;"1,10";"73,10";"170,70";"3,80";"1.031,80";0;0;"8,40";0;"7,80";"-3,40";"8,40";0;"0,11";"0,05";"10,81";"121,10";"0,59"
01-03-2022 09:00:00;"2,10";"68,40";"176,70";"4,60";"1.031,50";"0,10";0;0;0;"9,90";"-3,30";"0,10";0;"0,22";"0,05";"17,43";"134,82";"0,70"
01-03-2022 10:00:00;"2,90";65;"185,10";"4,80";"1.031,70";0;0;1;0;"10,10";"-3,30";1;0;"0,30";"0,06";"22,60";"149,67";"0,72"
01-03-2022 11:00:00;"3,70";"61,20";"186,20";"4,70";"1.031,30";0;0;"65,60";0;"10,90";"-3,40";"65,60";0;"0,27";"0,12";"25,82";"165,59";"0,55"
01-03-2022 12:00:00;"4,10";"61,60";"184,20";"4,20";"1.030,80";0;0;"99,80";0;"10,50";"-2,80";"99,90";0;"0,24";"0,13";"26,73";"182,16";"0,47"
01-03-2022 13:00:00;"4,30";"60,30";"182,20";"3,90";"1.030,60";0;0;100;0;"9,20";"-2,90";"99,90";0;"0,22";"0,14";"25,23";"198,62";"0,48"
01-03-2022 14:00:00;"4,80";"61,10";"177,90";"3,40";"1.030,20";"0,10";"0,40";100;0;"8,50";"-2,30";100;0;"0,17";"0,11";"21,49";"214,31";"0,43"
01-03-2022 15:00:00;"4,70";"62,90";"190,80";3;1.030;"1,10";"2,30";100;0;"7,50";-2;100;0;"0,08";"0,09";"15,92";"228,88";"0,27"
01-03-2022 16:00:00;"4,60";66;"185,20";"2,40";"1.029,40";"0,60";"16,10";100;0;"6,70";"-1,40";100;0;"0,03";"0,03";"9,03";"242,36";"0,16"
01-03-2022 17:00:00;"4,10";68;"181,10";"2,10";"1.029,30";"1,20";"83,30";100;0;"5,40";"-1,50";100;0;0;0;"1,45";"255,06";"0,03"
01-03-2022 18:00:00;"3,40";"70,10";184;"1,90";"1.029,70";"0,30";"83,40";100;0;"4,40";"-1,70";100;0;0;0;0;0;0
01-03-2022 19:00:00;"2,80";"74,40";"193,20";"1,40";"1.029,70";0;"55,90";"99,90";0;"3,90";"-1,50";"99,90";0;0;0;0;0;0
01-03-2022 20:00:00;"2,70";"78,50";"213,70";"0,90";"1.029,70";"0,60";"95,80";"99,60";0;3;"-0,80";100;0;0;0;0;0;0
01-03-2022 21:00:00;"2,50";"82,70";"200,20";"0,30";"1.029,80";"2,80";"97,80";"95,30";0;"1,80";"-0,30";100;0;0;0;0;0;0
01-03-2022 22:00:00;"2,50";"85,80";"177,80";"0,20";"1.029,50";"3,20";"89,60";100;0;"0,90";"0,20";100;0;0;0;0;0;0
01-03-2022 23:00:00;"2,60";"86,50";"221,10";"0,20";"1.029,40";"5,60";"78,40";"98,60";0;"0,50";"0,40";"99,90";0;0;0;0;0;0
02-03-2022 00:00:00;"2,30";"90,10";"289,40";"0,50";"1.029,60";"0,50";37;"80,90";0;"0,90";"0,70";"85,70";0;0;0;0;0;0
02-03-2022 01:00:00;"1,40";"92,70";"316,70";"0,60";"1.029,50";"3,30";"7,90";"82,40";0;"1,20";"0,20";"84,10";0;0;0;0;0;0
02-03-2022 02:00:00;"0,70";"93,60";"300,10";"0,40";"1.029,40";"5,50";"7,10";"97,30";0;"1,10";"-0,40";"97,60";0;0;0;0;0;0
02-03-2022 03:00:00;"0,90";"94,30";"306,40";"0,50";"1.029,10";"66,20";"0,50";"85,80";0;"1,80";"-0,10";"92,30";0;0;0;0;0;0
02-03-2022 04:00:00;"0,90";"95,60";"295,80";"0,40";"1.028,20";"53,80";0;"85,30";0;"1,10";"0,10";"91,50";0;0;0;0;0;0
02-03-2022 05:00:00;"-0,70";"98,20";"322,70";"0,60";"1.028,10";"56,50";0;"20,20";"1,50";"1,10";"-1,10";"67,10";0;0;0;0;0;0
02-03-2022 06:00:00;"-0,70";"97,80";"315,20";"0,30";"1.027,50";"51,50";0;0;"0,70";"0,90";"-1,10";53;0;0;0;"-4,78";"95,70";0
02-03-2022 07:00:00;"0,10";"96,70";"332,50";"0,90";"1.027,90";"73,80";0;0;"0,40";"1,70";"-0,60";"74,70";0;"0,02";"0,02";"3,62";"108,09";"0,28"
02-03-2022 08:00:00;"0,80";"95,40";"347,60";"0,50";"1.027,90";"50,20";0;0;0;"2,10";0;"52,40";0;"0,10";"0,06";"11,16";"120,96";"0,50"
02-03-2022 09:00:00;"1,80";89;"23,10";"1,20";"1.028,10";"77,80";0;0;0;"2,80";0;"77,80";0;"0,16";"0,07";"17,80";"134,71";"0,50"
02-03-2022 10:00:00;"2,50";"83,30";"352,50";"1,70";"1.027,90";98;0;0;0;"4,10";"-0,20";98;0;"0,21";"0,10";"22,97";"149,60";"0,50"
02-03-2022 11:00:00;"3,50";"77,10";"304,70";"1,70";"1.027,10";"60,20";0;0;0;"4,20";"-0,30";"60,20";0;"0,29";"0,11";"26,20";"165,59";"0,58"
02-03-2022 12:00:00;"4,40";"72,50";"325,50";"1,80";"1.026,70";"43,10";0;0;0;"4,90";"-0,30";43;0;"0,31";"0,10";"27,11";"182,22";"0,61"
02-03-2022 13:00:00;"4,90";"70,10";326;2;"1.026,60";"24,80";0;0;0;"5,20";"-0,30";"24,90";0;"0,31";"0,10";"25,59";"198,75";"0,65"
02-03-2022 14:00:00;"5,80";"67,30";"324,70";"2,20";"1.026,20";"3,20";0;0;0;"5,50";"0,10";"3,10";0;"0,29";"0,06";"21,83";"214,49";"0,72"
02-03-2022 15:00:00;"5,80";"69,60";"342,40";2;"1.025,80";"3,10";0;0;0;"5,30";"0,50";"3,10";0;"0,20";"0,06";"16,25";"229,09";"0,69"
02-03-2022 16:00:00;"4,90";"71,80";304;"2,70";"1.025,30";"6,20";0;0;0;6;"0,10";"6,20";0;"0,09";"0,03";"9,33";"242,60";"0,54"
02-03-2022 17:00:00;"3,60";79;"304,70";"2,50";"1.024,90";"21,50";0;0;0;"5,90";"0,20";"21,50";0;"0,01";"0,01";"1,72";"255,32";"0,35"
02-03-2022 18:00:00;"2,60";"88,70";"304,30";"2,20";"1.024,90";"54,70";0;0;0;"5,70";"0,80";"54,70";0;0;0;0;0;0
02-03-2022 19:00:00;"1,70";95;"326,50";"2,50";"1.024,70";"90,90";0;0;"0,10";"5,10";"0,80";"90,90";0;0;0;0;0;0
02-03-2022 20:00:00;"0,90";"98,10";"316,80";"2,60";"1.024,30";99;0;19;"92,40";"6,20";"0,50";"99,30";0;0;0;0;0;0
02-03-2022 21:00:00;"1,10";"98,40";"6,30";"2,20";"1.024,30";100;0;0;"95,50";"5,40";"0,70";100;0;0;0;0;0;0
02-03-2022 22:00:00;"0,90";"98,60";"349,20";"2,30";"1.024,30";100;0;0;"97,50";5;"0,50";100;0;0;0;0;0;0
02-03-2022 23:00:00;"1,10";99;349;"2,30";"1.024,50";100;0;0;"97,10";"5,20";"0,80";100;0;0;0;0;0;0
03-03-2022 00:00:00;1;99;346;"2,20";"1.024,10";100;0;0;"95,30";"4,90";"0,70";100;0;0;0;0;0;0
03-03-2022 01:00:00;"0,90";"98,90";"357,60";"2,20";"1.024,20";100;0;0;"44,70";"4,80";"0,60";100;0;0;0;0;0;0
03-03-2022 02:00:00;1;"98,40";"354,30";2;"1.023,90";100;0;0;"6,10";"4,80";"0,60";100;0;0;0;0;0;0
03-03-2022 03:00:00;"0,80";"98,70";"347,40";"2,10";"1.023,60";100;0;0;10;5;"0,50";100;0;0;0;0;0;0
03-03-2022 04:00:00;"0,70";"98,90";"348,40";"2,20";"1.023,30";100;0;0;"14,30";"4,70";"0,40";100;0;0;0;0;0;0
03-03-2022 05:00:00;"0,40";"99,10";"347,40";"2,60";1.023;100;0;0;"56,10";"5,40";"0,20";100;0;0;0;0;0;0
03-03-2022 06:00:00;"0,50";"99,20";353;"2,70";"1.022,70";100;0;0;"74,50";"5,70";"0,20";100;0;0;0;"-4,43";"95,52";0
03-03-2022 07:00:00;"0,50";"98,80";"357,90";"2,60";"1.022,80";100;0;0;"35,20";"5,70";"0,10";100;0;"0,02";"0,02";"3,95";"107,93";"0,24"
03-03-2022 08:00:00;"0,50";"97,60";"359,80";"2,50";"1.023,10";100;0;0;"2,60";"5,60";0;100;0;"0,08";"0,07";"11,52";"120,82";"0,37"
03-03-2022 09:00:00;"0,90";"94,40";"354,10";"2,30";"1.023,40";"99,40";0;0;"0,10";"5,30";0;"99,40";0;"0,14";"0,08";"18,17";"134,60";"0,44"
03-03-2022 10:00:00;"2,20";"86,70";356;2;"1.023,40";"24,40";0;0;0;"5,10";0;"24,50";0;"0,29";"0,07";"23,36";"149,54";"0,66"
03-03-2022 11:00:00;"4,40";"73,30";"3,60";"1,90";"1.023,50";"0,20";0;0;0;"4,80";"-0,10";"0,20";0;"0,35";"0,08";"26,59";"165,59";"0,69"
03-03-2022 12:00:00;"5,60";"66,10";"17,70";"2,30";"1.023,50";0;0;0;0;"5,60";"-0,40";"0,10";0;"0,36";"0,08";"27,49";"182,29";"0,69"
03-03-2022 13:00:00;"6,60";"65,60";"17,10";"2,70";"1.023,60";0;0;0;0;"6,30";"0,40";0;0;"0,34";"0,08";"25,96";"198,89";"0,69"
03-03-2022 14:00:00;"7,50";"63,40";"17,20";"2,70";"1.023,40";0;0;0;0;"6,70";"0,80";0;0;"0,29";"0,06";"22,18";"214,68";"0,72"
03-03-2022 15:00:00;"7,40";64;354;"2,40";"1.023,20";0;0;0;0;"6,50";"0,90";0;0;"0,21";"0,05";"16,57";"229,31";"0,70"
03-03-2022 16:00:00;7;"67,60";"346,20";"2,70";"1.023,20";0;0;0;0;"6,10";"1,20";0;0;"0,09";"0,03";"9,63";"242,84";"0,56"
03-03-2022 17:00:00;"6,10";"71,80";"342,80";"2,90";"1.023,10";"0,10";0;0;0;6;"1,30";0;0;"0,01";"0,02";"1,99";"255,57";"0,39"
03-03-2022 18:00:00;"4,70";"80,30";"346,60";"2,40";"1.023,70";8;0;0;0;"5,70";"1,50";8;0;0;0;0;0;0
03-03-2022 19:00:00;"3,30";"90,20";"350,60";"2,40";"1.024,10";"30,40";0;0;0;"5,40";"1,70";"30,70";0;0;0;0;0;0
03-03-2022 20:00:00;"2,70";"97,50";"359,50";"2,10";"1.024,50";"57,20";0;0;"1,30";"4,90";"2,20";"58,70";0;0;0;0;0;0
03-03-2022 21:00:00;"2,80";"95,70";"1,70";"1,60";"1.024,50";"19,80";0;0;0;"3,90";2;"30,10";0;0;0;0;0;0
03-03-2022 22:00:00;"3,10";"91,60";"24,30";2;"1.024,70";"2,70";0;0;0;"4,10";"1,70";"5,30";0;0;0;0;0;0
03-03-2022 23:00:00;2;"88,60";"40,80";"1,90";"1.024,80";"3,70";0;0;0;"3,90";"0,20";"3,70";0;0;0;0;0;0
04-03-2022 00:00:00;"2,20";"90,20";"75,90";2;"1.024,90";"6,80";0;0;0;"3,60";"0,60";"6,80";0;0;0;0;0;0
04-03-2022 01:00:00;2;"88,80";"106,80";"2,40";"1.024,80";"13,20";0;0;0;"6,10";"0,10";"13,20";0;0;0;0;0;0
04-03-2022 02:00:00;"1,10";"93,70";"118,50";"1,40";"1.025,20";"35,20";0;0;0;"5,30";"0,10";"35,20";0;0;0;0;0;0
04-03-2022 03:00:00;"1,40";"88,30";139;"1,90";"1.025,10";"83,10";0;0;0;"5,30";"-0,50";"83,10";0;0;0;0;0;0
04-03-2022 04:00:00;1;"90,20";"100,60";1;"1.025,30";"77,90";0;0;0;4;"-0,60";"77,90";0;0;0;0;0;0
04-03-2022 05:00:00;"0,80";"96,50";"93,10";"1,40";"1.025,40";"79,50";0;0;0;3;"0,10";"79,70";0;0;0;0;0;0
04-03-2022 06:00:00;"0,40";95;90;"1,60";"1.025,60";"93,50";0;0;0;"3,50";"-0,50";"93,50";0;0;0;"-4,08";"95,35";0
04-03-2022 07:00:00;"0,30";"89,90";"87,90";2;1.026;"97,10";0;0;0;"4,40";"-1,40";"97,10";0;"0,02";"0,02";"4,29";"107,77";"0,24"
04-03-2022 08:00:00;"-0,30";"80,30";"93,40";"2,60";"1.026,70";"96,70";0;0;0;"5,60";"-3,50";"96,70";0;"0,08";"0,07";"11,88";"120,67";"0,38"
04-03-2022 09:00:00;"0,30";"78,30";"92,60";"2,60";1.027;"88,90";0;0;0;"5,90";"-3,20";89;0;"0,16";"0,08";"18,54";"134,49";"0,47"
04-03-2022 10:00:00;2;"75,20";"95,20";"2,30";"1.027,20";"57,90";0;0;0;"5,80";"-2,20";"57,90";0;"0,26";"0,08";"23,74";"149,47";"0,59"
04-03-2022 11:00:00;"3,20";"70,30";"97,90";"2,20";"1.027,40";"14,20";0;0;0;"5,50";"-1,90";"14,20";0;"0,34";"0,08";"26,97";"165,59";"0,66"
04-03-2022 12:00:00;4;"67,70";94;"2,30";"1.027,30";"0,30";0;0;0;"5,90";"-1,60";"0,30";0;"0,36";"0,07";"27,87";"182,36";"0,68"
04-03-2022 13:00:00;"4,70";"62,50";"97,20";"2,20";"1.027,10";1;0;0;0;"5,90";"-2,10";1;0;"0,34";"0,08";"26,33";"199,03";"0,69"
04-03-2022 14:00:00;5;"55,50";"92,50";"2,20";1.027;"1,10";0;0;0;"6,30";"-3,40";"1,10";0;"0,30";"0,06";"22,53";"214,87";"0,72"
04-03-2022 15:00:00;"5,10";"56,50";107;"2,30";"1.026,90";"19,50";0;0;0;"5,70";-3;"19,50";0;"0,20";"0,06";"16,89";"229,54";"0,65"
04-03-2022 16:00:00;"4,40";64;"119,20";"3,10";"1.026,90";"30,20";0;0;0;"7,10";-2;"30,20";0;"0,08";"0,03";"9,93";"243,08";"0,48"
04-03-2022 17:00:00;"3,80";"68,80";"113,70";"3,10";"1.027,40";"27,10";0;0;0;"7,90";"-1,60";"27,10";0;"0,01";"0,02";"2,26";"255,83";"0,35"
04-03-2022 18:00:00;3;"73,80";"116,30";"2,10";"1.027,90";"16,70";0;0;0;"6,90";"-1,40";"16,70";0;0;0;0;0;0
04-03-2022 19:00:00;"1,90";"78,70";"120,20";"0,90";"1.027,90";1;0;0;0;"4,50";"-1,60";1;0;0;0;0;0;0
04-03-2022 20:00:00;"1,50";"80,70";"107,90";"0,70";"1.027,70";0;0;0;0;"1,60";"-1,70";0;0;0;0;0;0;0
04-03-2022 21:00:00;"0,60";83;"128,40";"1,10";"1.027,50";"0,10";0;0;0;"1,80";"-2,10";"0,10";0;0;0;0;0;0
04-03-2022 22:00:00;"-0,10";"83,60";"139,20";"1,10";"1.027,50";"0,10";0;0;0;"1,90";"-2,70";"0,10";0;0;0;0;0;0
04-03-2022 23:00:00;"-0,70";"85,20";"105,80";"0,50";"1.027,70";"0,10";0;0;0;"1,20";"-3,10";"0,10";0;0;0;0;0;0
05-03-2022 00:00:00;-1;"87,30";113;"0,60";"1.027,80";16;0;0;0;"1,40";"-3,10";"15,90";0;0;0;0;0;0
05-03-2022 01:00:00;"-1,10";"87,90";"130,30";"0,60";"1.027,70";"77,40";0;0;0;"1,50";"-3,10";"77,40";0;0;0;0;0;0
05-03-2022 02:00:00;"-0,40";81;"136,20";"1,20";"1.027,60";"99,30";0;0;0;"2,90";"-3,40";"99,30";0;0;0;0;0;0
05-03-2022 03:00:00;"-1,30";"77,50";"145,60";"0,90";"1.027,50";"96,80";0;0;0;"2,20";-5;"96,70";0;0;0;0;0;0
05-03-2022 04:00:00;"-1,80";"75,60";"134,80";1;"1.027,30";"93,30";0;0;0;"2,60";"-5,80";"93,30";0;0;0;0;0;0
05-03-2022 05:00:00;"-2,40";"85,10";"98,20";"0,60";"1.027,40";"75,90";0;0;0;"1,90";"-4,80";"75,90";0;0;0;0;0;0
05-03-2022 06:00:00;"-2,40";"86,50";"73,20";"0,50";"1.027,60";"85,60";0;0;0;"1,40";"-4,60";"85,50";0;0;0;"-3,72";"95,18";0
05-03-2022 07:00:00;-2;83;"88,80";"0,70";1.028;92;0;0;0;"1,90";"-4,80";"92,10";0;"0,02";"0,02";"4,64";"107,61";"0,25"
05-03-2022 08:00:00;"-2,20";"85,80";"96,10";"1,10";"1.028,50";"68,90";0;0;0;"2,50";"-4,50";"68,90";0;"0,10";"0,06";"12,24";"120,53";"0,45"
05-03-2022 09:00:00;"-1,70";"70,30";"107,50";"1,90";"1.028,60";41;0;0;0;"4,40";"-6,70";41;0;"0,20";"0,06";"18,92";"134,38";"0,59"
05-03-2022 10:00:00;"0,50";"61,80";"100,90";"2,10";"1.028,70";"40,20";0;0;0;"5,30";"-6,30";"40,20";0;"0,28";"0,07";"24,12";"149,41";"0,62"
05-03-2022 11:00:00;"1,90";"66,50";"90,20";"1,90";"1.028,40";"38,80";0;0;0;5;-4;"38,80";0;"0,32";"0,09";"27,36";"165,59";"0,61"
05-03-2022 12:00:00;"3,10";"62,90";"99,40";"2,10";"1.028,30";"37,20";0;0;0;"5,60";"-3,50";"37,20";0;"0,33";"0,09";"28,26";"182,43";"0,61"
05-03-2022 13:00:00;"3,50";"58,60";"102,90";"2,10";"1.028,10";"32,80";0;0;0;"5,70";-4;"32,90";0;"0,32";"0,10";"26,70";"199,17";"0,63"
05-03-2022 14:00:00;"3,70";"57,90";"100,50";"2,10";"1.027,90";"29,90";0;0;0;"5,70";"-4,10";"29,90";0;"0,28";"0,07";"22,87";"215,06";"0,65"
05-03-2022 15:00:00;"3,80";58;"96,40";"1,80";"1.027,80";"58,90";0;0;0;5;"-3,90";"58,90";0;"0,17";"0,07";"17,22";"229,76";"0,55"
05-03-2022 16:00:00;"3,40";"59,30";"84,70";"1,40";"1.027,50";"66,20";0;0;0;"4,70";-4;"66,20";0;"0,08";"0,06";"10,24";"243,33";"0,46"
05-03-2022 17:00:00;3;"60,10";"89,40";"0,80";"1.027,30";"51,70";0;0;0;"4,20";"-4,20";"51,70";0;"0,01";"0,02";"2,53";"256,08";"0,31"
05-03-2022 18:00:00;"2,10";"71,40";"352,20";"0,20";"1.027,10";"58,60";0;0;0;"1,60";"-2,80";"58,60";0;0;0;0;0;0
05-03-2022 19:00:00;"1,80";"77,20";"5,60";"0,70";"1.027,20";"59,80";0;0;0;"1,60";"-1,90";"59,80";0;0;0;0;0;0
05-03-2022 20:00:00;"1,60";"77,30";"343,40";"0,90";"1.027,30";"84,70";0;0;0;"1,70";"-2,10";"84,70";0;0;0;0;0;0
05-03-2022 21:00:00;"0,80";"76,80";"303,20";"0,80";"1.027,50";"45,80";0;0;0;"1,50";-3;"45,80";0;0;0;0;0;0
05-03-2022 22:00:00;"0,90";"81,50";"291,20";1;"1.027,60";"66,20";0;0;0;2;"-2,20";"66,30";0;0;0;0;0;0
05-03-2022 23:00:00;"1,40";"77,10";"272,40";"1,20";"1.027,80";"77,50";0;"39,40";0;"2,30";"-2,30";"87,90";0;0;0;0;0;0
06-03-2022 00:00:00;"0,80";"76,50";"260,90";"1,10";"1.027,50";"66,90";0;"61,10";0;"2,30";"-3,10";"89,50";0;0;0;0;0;0
06-03-2022 01:00:00;"0,30";77;"263,70";"1,70";"1.027,20";"77,90";0;"28,70";0;"3,50";"-3,40";84;0;0;0;0;0;0
06-03-2022 02:00:00;"-0,30";"85,70";"266,90";"0,90";"1.027,10";"73,70";0;"9,50";0;"1,80";"-2,70";"77,10";0;0;0;0;0;0
06-03-2022 03:00:00;"-0,50";"84,60";"258,80";"0,90";"1.026,80";"77,60";0;0;0;"1,90";-3;"77,50";0;0;0;0;0;0
06-03-2022 04:00:00;-1;"82,20";277;"1,50";"1.026,60";"93,20";0;"1,40";0;3;"-3,90";"93,20";0;0;0;0;0;0
06-03-2022 05:00:00;"-1,30";"78,60";"251,20";"1,20";"1.026,20";"97,60";0;"4,40";0;"2,80";"-4,70";"97,70";0;0;0;0;0;0
06-03-2022 06:00:00;"-1,90";"82,50";"267,10";"1,40";1.026;98;0;"6,20";0;"2,80";"-4,80";"98,20";0;0;0;"-3,36";"95,01";0
06-03-2022 07:00:00;"-1,10";"82,50";"262,50";"1,80";"1.026,20";100;0;"60,40";0;"3,60";"-3,90";100;0;"0,01";"0,01";"4,98";"107,45";"0,13"
06-03-2022 08:00:00;"-0,50";"82,20";"259,80";"2,10";"1.025,80";"93,30";"5,60";"16,40";0;"4,50";"-3,40";"94,10";0;"0,07";"0,07";"12,60";"120,39";"0,33"
06-03-2022 09:00:00;"-0,40";"81,90";"272,80";"2,80";1.026;"97,30";0;"17,70";0;"5,80";"-3,30";"98,20";0;"0,14";"0,08";"19,29";"134,27";"0,40"
06-03-2022 10:00:00;"1,50";"80,50";"282,10";"3,20";1.026;"92,90";0;"52,80";0;"6,90";"-1,70";"98,10";0;"0,18";"0,11";"24,51";"149,35";"0,40"
06-03-2022 11:00:00;"2,60";"82,30";"300,60";"3,40";"1.025,90";"93,10";0;0;0;"7,50";"-0,20";"93,20";0;"0,27";"0,12";"27,75";"165,59";"0,51"
06-03-2022 12:00:00;4;"77,10";"314,60";3;"1.025,90";"68,90";0;0;0;"7,30";"0,20";"68,90";0;"0,30";"0,10";"28,64";"182,51";"0,55"
